symbol,date
WISM,2021-03-31
CRU.L,2023-04-30
EGR1T.TL,2023-06-30
FRDN.TA,2023-06-30
GNTLF,2023-09-30
SNPO,2023-09-29
AMARAJABAT.NS,2023-06-30
MAXX.CN,2023-09-30
GTC.L,2022-12-31
300101.SZ,2023-03-31
BDTX,2023-09-30
KWS.SW,2023-09-30
IVO.AX,2021-12-31
LGAC,2022-09-30
EOVBF,2023-06-30
6378.T,2023-06-30
SPO.L,2022-12-31
S58.SI,2023-09-30
SBH,2023-09-30
NTEI,2008-07-31
603189.SS,2023-09-30
0431.HK,2022-12-31
MTRN.TA,2023-06-30
SRKZF,2023-03-31
ALFA.ST,2023-09-30
SYNT.L,2022-12-31
TTL.NS,2023-06-30
REI,2023-09-30
NKGFF,2023-03-31
AOAO,2014-03-31
USAS,2023-09-30
CGNX,2023-10-01
TCI,2023-09-30
ORA.TO,2023-09-30
BPYUP,2021-06-30
002911.SZ,2023-09-30
NETC.CO,2023-09-30
9358.T,2021-03-31
BR.BK,2023-09-30
6013.T,2023-06-30
SLAM,2023-09-30
SLHG.V,2022-06-30
XPOF,2023-09-30
CELU,2023-06-30
SAME.CO,2023-06-30
2892.HK,2022-12-31
AAMC,2023-09-30
PEGRU,2023-09-30
SQ2.AX,2023-06-30
PILANIINVS.NS,2023-06-30
DQJCF,2023-09-30
VGLS,2015-09-30
HUDCO.NS,2023-06-30
1982.HK,2023-03-31
300695.SZ,2023-03-31
8078.T,2023-06-30
CRECF,2023-05-31
006840.KS,2023-06-30
002775.SZ,2023-09-30
SHVLF,2023-01-31
0353.HK,2023-03-31
CYFWF,2023-03-31
1811.HK,2022-12-31
NNIT.CO,2022-12-31
LMACA,2022-09-30
AJRINFRA.NS,2023-03-31
MNC.WA,2023-09-30
RE.V,2023-03-31
GLCNF,2022-12-31
300618.SZ,2023-06-30
ACE.NS,2023-06-30
000581.SZ,2023-09-30
RBBN,2023-09-30
ALATF.PA,2020-12-31
1091.HK,2021-12-31
OPAL,2023-09-30
001219.SZ,2023-09-30
TIE.V,2023-03-31
DTGHF,2023-03-31
BVS.AX,2023-06-30
INDV.L,2023-09-30
8893.T,2023-03-31
8111.T,2023-06-30
5457.TWO,2023-09-30
069620.KS,2023-06-30
KIGRY,2023-09-30
5757.T,2023-06-30
ICP1V.HE,2022-12-31
QCAAF,2023-03-31
CIGNITITEC.NS,2023-06-30
EEII.SW,2022-12-31
BNVIF,2022-02-28
ITEL.BK,2023-09-30
0KSX.L,2023-09-30
ALWED.PA,2022-12-31
RP.V,2023-03-31
EICHERMOT.NS,2023-06-30
BCAB,2023-09-30
NHY.OL,2023-09-30
000926.SZ,2023-09-30
RVP,2023-09-30
UJO.L,2022-12-31
DENN,2023-06-28
PAX.ST,2023-09-30
REAX.TO,2023-06-30
3031.T,2023-07-31
WEHB.BR,2022-12-31
9325.T,2023-06-30
6367.T,2023-09-30
DBRG-PI,2023-06-30
RMGC,2023-09-30
0YXG.L,2023-07-30
0517.HK,2022-12-31
6591.TW,2023-09-30
LOM.AX,2022-12-31
BNED,2023-07-29
EPAZ,2018-06-30
1656.HK,2022-12-31
002310.KS,2023-06-30
009460.KS,2023-06-30
EDSA,2023-06-30
NCBS,2023-06-30
BIIO,2021-09-30
JAGX,2023-09-30
CRON,2023-09-30
CURN,2023-07-31
0551.HK,2022-12-31
WINT,2023-09-30
HLTRF,2023-06-30
096770.KS,2023-06-30
WTSHF,2023-06-30
CJJD,2023-03-31
NHMAF,2023-03-31
1987.HK,2022-12-31
IMMX,2023-09-30
SSYRF,2023-03-31
SPRO,2023-09-30
EXDW,2023-06-30
6989.T,2023-06-30
0JX5.L,2023-09-30
TOWN.L,2023-06-30
AICAF,2023-03-31
RI.SW,2022-06-30
INLOT.AT,2023-03-31
SIMP.JK,2023-09-30
029530.KS,2023-06-30
MAXD,2022-06-30
002628.SZ,2023-09-30
TFI.PA,2023-09-30
MTRN,2023-09-29
LGCFF,2023-03-31
NBLC.V,2023-03-31
8473.TW,2023-09-30
2006.TW,2023-09-30
015590.KS,2023-06-30
AWR.CN,2023-06-30
FMIVU,2023-03-31
IGTAW,2023-09-30
BAS1V.HE,2022-06-30
SCPH,2023-09-30
ADV,2023-09-30
CBGL,2022-05-31
OMHI,2023-05-31
HYDRO.BK,2023-09-30
ATOM3.SA,2023-06-30
NWG.L,2022-12-31
BLY.AX,2022-12-31
ASDN,2021-06-30
0280.HK,2023-03-31
1682.HK,2023-03-31
AMST,2023-09-30
0209.HK,2022-12-31
KBHL.CO,2023-09-30
PAID.CN,2023-03-31
CNW.AX,2023-06-30
TVK.TO,2023-06-30
002245.SZ,2023-09-30
CTTH,2018-06-30
688083.SS,2023-09-30
PAGP,2023-09-30
ANKITMETAL.NS,2023-06-30
MAN3.DE,2020-12-31
MAGLE.ST,2023-09-30
IART,2023-09-30
0645.HK,2023-03-31
RITE,2014-09-30
KOR.TO,2021-11-30
TSOI,2023-09-30
PSPN.SW,2023-09-30
601990.SS,2023-09-30
FRE.NZ,2022-12-31
7862.T,2021-03-31
SVLT,2016-03-31
LONN.SW,2022-12-31
IMC.WA,2023-09-30
KBLV.JK,2023-09-30
603319.SS,2023-09-30
0RFX.L,2023-06-30
2015.HK,2023-09-30
SKYF,2019-03-31
SLNHP,2023-09-30
011090.KS,2023-06-30
COG.AX,2023-06-30
KRNY,2023-09-30
HGCPF,2023-03-31
PGS.OL,2023-09-30
2505.TW,2023-09-30
TACT,2023-09-30
0902.HK,2023-09-30
LSIP.JK,2023-09-30
SAHN,2005-06-30
CVV.V,2023-04-30
IME.L,2021-12-31
ASLEW,2023-09-30
001319.SZ,2023-03-31
FOO.DE,2023-07-31
MOP.BR,2023-06-30
4847.T,2023-06-30
4133.TW,2023-09-30
003002.SZ,2023-09-30
S11.BK,2023-09-30
HASI,2023-09-30
MTLHY,2023-09-30
8217.HK,2023-06-30
AMFC,2008-06-30
TBL.WA,2023-06-30
3569.T,2023-09-30
0DQK.L,2023-06-30
EPY.CN,2023-06-30
ROO.CN,2022-12-31
SVI.BK,2023-09-30
ROYL,2023-09-30
ROCC,2023-03-31
000056.SZ,2023-09-30
CNI,2023-09-30
EBYH,2008-09-30
HBR.L,2022-12-31
CDXI,2021-03-31
BOS.WA,2023-09-30
2434.TW,2023-09-30
UNLRY,2023-06-30
002957.SZ,2023-09-30
SLL.DE,2023-06-30
301207.SZ,2023-03-31
HDUP,1997-07-31
CEPE3.SA,2022-06-30
DSCSY,2023-09-30
SDCH,2023-06-30
TGO.TO,2023-09-30
1809.HK,2022-12-31
HN9.DE,2022-06-30
8613.HK,2023-06-30
IBH.CN,2023-02-28
006125.KS,2023-06-30
603186.SS,2023-09-30
SATS,2023-09-30
RUCHI.NS,2022-03-31
XFLS,2016-04-30
SBW.AX,2022-12-31
ODII,2023-09-30
AMHC,2021-06-30
CGAS3.SA,2023-09-30
RMED,2023-03-31
HEVI.V,2023-03-31
MUTHOOTCAP.NS,2023-06-30
OBTX,2023-07-31
RT.BK,2023-09-30
CBYI,2006-09-30
GZCO.JK,2023-09-30
TINLY,2023-06-30
8210.HK,2023-06-30
QTCI,2011-09-30
TEUCF,2016-12-31
032560.KS,2023-09-30
ASIANPAINT.NS,2023-06-30
SANP,2019-03-31
ASPW,2014-09-30
VYBE,2023-03-31
WOLV,2023-08-31
OCLCF,2023-05-31
DTOL.TO,2023-07-31
0135.HK,2022-12-31
SEDANA.ST,2023-09-30
CIO.AX,2023-06-30
SRAIL.SW,2022-12-31
BWACU,2023-03-31
HZNP,2023-06-30
8881.T,2023-06-30
MMTMF,2023-03-31
AMN.AX,2023-06-30
REVATHI.NS,2023-03-31
5215.TW,2023-09-30
PREMEXPLN.NS,2023-06-30
TAU.V,2023-03-31
OWLI.CN,2022-12-31
GAME,2023-09-30
300655.SZ,2023-03-31
MRC,2023-09-30
AIROLAM.NS,2023-06-30
XPG.BK,2023-09-30
VSTTILLERS.NS,2023-03-31
TNPV.TA,2022-12-31
CEMI,2022-12-31
EMAN,2023-06-30
TNTTF,2023-07-31
CCRD,2021-09-30
JAPAY,2023-09-30
NBMLF,2023-06-30
600196.SS,2023-09-30
RPS.L,2021-12-31
CLOK,2022-03-31
MABA.JK,2019-12-31
TWOU,2023-09-30
CEREBRAINT.NS,2023-06-30
SVBI,2021-06-30
UMGP,2008-01-31
OTMOW,2023-06-30
7818.T,2022-08-31
BKDP.JK,2023-09-30
1325.TW,2023-06-30
EVGN.V,2023-03-31
O4B.DE,2023-09-30
600610.SS,2023-09-30
DNPLY,2023-06-30
LEO.ST,2022-06-30
001510.KS,2023-03-31
RBA.NS,2023-06-30
TRR.WA,2023-06-30
GRT.JO,2023-06-30
FTI.BK,2023-09-30
LSF,2023-09-30
ASSA.JK,2023-09-30
6463.T,2023-06-30
PEAB-B.ST,2023-09-30
BFC.AX,2023-06-30
SCWX,2023-08-04
8495.HK,2022-12-31
ATUL.NS,2023-09-30
IPXHF,2022-12-31
002592.SZ,2023-09-30
603001.SS,2023-09-30
CTNK.F,2022-12-31
SLAC,2023-09-30
0755.HK,2022-12-31
8936.TWO,2023-09-30
NSHS.CN,2023-06-30
WIIT.MI,2023-09-30
0455.HK,2022-03-31
MTL.AX,2023-06-30
KDST.TA,2022-12-31
0417.HK,2023-03-31
600584.SS,2023-09-30
FRD,2023-09-30
NNI,2023-09-30
006120.KS,2023-06-30
DB1.SW,2022-12-31
BKSC,2023-06-30
MGW.CN,2023-06-30
LT.NS,2023-06-30
BMH.AX,2023-06-30
2814.T,2023-03-31
STEL.NS,2023-09-30
3705.TW,2023-09-30
6392.T,2023-06-30
0HE2.L,2023-09-30
1877.HK,2023-09-30
PSCAND.ST,2023-09-30
NAHARPOLY.NS,2023-06-30
SE.BK,2023-09-30
BOTX.ST,2023-09-30
1349.HK,2023-09-30
AFRM,2023-09-30
0IRE.L,2023-09-29
0HDU.L,2023-09-30
639.DE,2023-09-30
HANNF,2023-02-28
AGD.AX,2022-12-31
KKR-PC,2023-09-30
ADO.AX,2023-06-30
TQW.IR,2021-12-31
SRSAU,2022-06-30
CYIO,2012-09-30
HCLTECH.NS,2023-09-30
KTC.BK,2023-09-30
ROVR.V,2023-03-31
CASA.JK,2023-09-30
INBK,2023-09-30
EKGYO.IS,2023-03-31
010600.KS,2023-06-30
ADSL.NS,2023-06-30
LGYV,2023-09-30
YRAIF,2023-06-30
ANZ.V,2023-03-31
6323.T,2023-08-31
SPR,2023-09-28
BFINVEST.NS,2023-06-30
084690.KS,2023-06-30
SXI.TO,2023-09-30
YJGJ,2023-07-31
PSAC,2021-06-30
GKTRF,2022-12-31
GEHDY,2022-12-31
1238.HK,2022-12-31
WHIRLPOOL.NS,2023-06-30
OPBK,2023-06-30
EHTH,2023-09-30
ZIM.DE,2022-06-30
SIGN.SW,2022-12-31
GGP.L,2023-06-30
VBOCW,2023-03-31
EGIO,2023-06-30
VIIAU,2023-09-30
Z74.SI,2023-03-31
601233.SS,2023-09-30
APTV,2023-09-30
WWII,2021-03-31
GCX.V,2023-02-28
002909.SZ,2023-09-30
MSP.JO,2023-06-30
605268.SS,2023-09-30
8027.HK,2022-12-31
002414.SZ,2023-09-30
AKH.OL,2022-12-31
TLGN,2022-09-30
0SI.F,2022-09-30
2388.TW,2023-09-30
002325.SZ,2023-09-30
BIOSW,2023-06-30
USIM3.SA,2023-09-30
KNIN.SW,2023-09-30
0ROQ.L,2023-06-30
MAS.V,2023-03-31
LVC.WA,2023-06-30
6153.TW,2023-09-30
3968.HK,2023-09-30
AXB.L,2023-06-30
600335.SS,2023-09-30
CSR,2023-06-30
BXS,2021-09-30
ANIP,2023-09-30
CADNF,2023-09-30
MCUR.CN,2023-02-28
BTSGY,2023-03-31
1437.TW,2023-09-30
280360.KS,2023-06-30
ENMT4.SA,2023-09-30
HSMD,2021-09-30
GOGN-UN,2023-03-31
PPIX.L,2020-12-31
8424.T,2023-06-30
EDE.AX,2023-06-30
AMPH,2023-09-30
2006.HK,2020-12-31
TSPC.JK,2023-09-30
KLSB.ME,2022-12-31
9688.HK,2023-06-30
SLNG.CN,2023-06-30
AMYT.L,2021-09-30
2108.HK,2022-12-31
0680.HK,2020-12-31
PTVE,2023-09-30
002052.SZ,2023-09-30
DKSH.SW,2022-12-31
GPCOU,2022-06-30
SDV.AX,2023-06-30
MBII,2022-03-31
2183.T,2023-06-30
603345.SS,2023-09-30
NTCO3.SA,2023-09-30
CSRNF,2023-03-31
SPNT-PB,2023-09-30
GRVE,2017-12-31
6431.TW,2023-09-30
011070.KS,2023-09-30
MUNMF,2023-03-31
8032.HK,2019-06-30
CGN.AX,2022-06-30
7164.T,2023-06-30
IAALF,2023-06-30
GLP-PB,2023-09-30
BGFV,2023-07-02
III.TO,2023-09-30
NIOBF,2023-09-30
RAND,2023-09-30
TXT,2023-09-30
NPHC,2022-09-30
EVLO,2023-09-30
GAME.V,2023-09-30
HAMP.IC,2023-09-30
1944.T,2023-09-30
BKUTK,2008-12-31
001202.SZ,2023-09-30
001301.SZ,2023-06-30
EI.CN,2021-09-30
PTIZF,2023-06-30
600712.SS,2023-09-30
PR,2023-09-30
GIG.WA,2023-06-30
HALKB.IS,2023-09-30
POWERGRID.NS,2023-06-30
S4A.DE,2022-06-30
URANF,2023-03-31
QBE.AX,2022-12-31
SAPPE.BK,2023-09-30
0QKQ.L,2023-06-30
WEST,2023-09-30
001238.SZ,2023-03-31
4410.T,2023-06-30
AMEN,2023-03-31
603031.SS,2023-09-30
5612.T,2023-06-30
VADILALIND.NS,2023-06-30
MTRAF,2023-06-30
600618.SS,2023-09-30
6523.T,2023-09-30
AF.BK,2023-09-30
2899.HK,2023-09-30
ALHEO.PA,2023-09-30
600599.SS,2023-09-30
PMN,2023-09-30
GE.SW,2023-09-30
AFGE,2023-09-30
ACCO,2023-09-30
600956.SS,2023-09-30
BWV,2023-09-30
003003.SZ,2023-09-30
SAE.DE,2023-03-31
SPR.L,2023-05-31
GXI.DE,2023-08-31
ALCOF.PA,2022-12-31
INEP4.SA,2023-06-30
PFLC,2022-12-31
000762.SZ,2023-09-30
DTR.AX,2023-06-30
CAP.PA,2022-12-31
CMPD,2011-09-30
7600.T,2023-03-31
MAGS,2022-12-31
TGEN,2023-09-30
QB7.DE,2019-12-31
145990.KS,2023-06-30
301131.SZ,2023-03-31
9993.T,2023-08-31
0R32.L,2023-10-28
MBCF,2023-06-30
2233.TW,2023-09-30
605136.SS,2023-09-30
26490K.KS,2023-06-30
CNBX,2023-05-31
004450.KS,2023-09-30
TGR.DE,2023-09-30
BMT.DE,2022-12-31
6409.T,2022-03-31
AMPS,2023-09-30
NVG.WA,2023-06-30
3655.T,2023-06-30
8070.TW,2023-09-30
300443.SZ,2023-09-30
GSN.AX,2023-06-30
SOLAR.BK,2023-09-30
SF-PB,2023-06-30
FFIV,2023-09-30
FTFT,2023-09-30
0323.HK,2023-09-30
CPF,2023-09-30
SCI,2023-09-30
TER,2023-10-01
605116.SS,2023-09-30
APXIU,2023-06-30
ARGC,2023-07-31
CMCOM.AS,2022-12-31
PAYT.TA,2023-09-30
BTPNF,2023-06-30
PONOW,2023-03-31
066570.KS,2023-06-30
WRN,2023-09-30
0557.HK,2022-12-31
2330.SR,2023-09-30
300194.SZ,2023-03-31
SFC.TO,2023-06-30
BPP-R.BK,2023-06-30
VIEWW,2023-09-30
300213.SZ,2023-03-31
6899.HK,2022-12-31
600099.SS,2023-09-30
AFC.BK,2023-09-30
EXPRS2.ST,2023-09-30
601595.SS,2023-09-30
AGTX,2023-06-30
NG.L,2023-03-31
HOCFF,2023-09-30
AVBT.CN,2021-06-30
CLAR.CN,2022-09-30
010640.KS,2023-06-30
1310.TW,2023-06-30
CHDRAUIB.MX,2023-03-31
4100.SR,2023-06-30
LEX.AX,2023-06-30
688121.SS,2023-09-30
DRMA,2023-09-30
300105.SZ,2023-03-31
WLDBF,2023-09-30
PGRWU,2022-09-30
CPLFF,2023-06-30
4767.T,2023-06-30
RTSB.ME,2021-12-31
2504.TW,2023-09-30
PBF.WA,2023-06-30
ALGGY,2023-06-30
ENBBF,2022-03-31
NFS.DE,2023-09-30
600496.SS,2023-09-30
FRC-PN,2022-12-31
CTRN,2023-07-29
9869.T,2022-09-30
NRVTF,2023-04-30
DGM.PA,2020-12-31
VK.PA,2022-12-31
3839.HK,2022-12-31
MBFJF,2023-03-31
FRTA,2021-12-31
BIDS.L,2022-12-31
OTO.BK,2023-06-30
HCFT.L,2022-12-31
SANWARIA.NS,2023-09-30
6063.HK,2023-03-31
GDMRF,2023-05-31
CLAD,2022-09-30
FLAT-B.ST,2023-09-30
7383.T,2023-09-30
0200.HK,2022-12-31
GDST.JK,2023-09-30
TMXXF,2023-09-30
FDO.DE,2023-10-31
000735.SZ,2023-09-30
GARPY,2022-12-31
CHLL.L,2023-03-31
FNTS.PA,2022-12-31
0616.HK,2023-03-31
DNB.JO,2023-03-31
GRNH,2004-03-31
ASCC,2016-04-30
0L9F.L,2023-09-30
ALDX,2023-09-30
1435.TW,2023-09-30
600227.SS,2023-09-30
2836.TW,2023-09-30
CNEY,2022-09-30
2642.TW,2023-09-30
1854.HK,2023-03-31
012510.KS,2023-06-30
6235.TW,2023-09-30
FLUO.ST,2023-06-30
002178.SZ,2023-09-30
SITINET.NS,2023-03-31
603320.SS,2023-09-30
HVW.CN,2023-06-30
2009.TW,2023-09-30
NTU.AX,2023-06-30
605288.SS,2023-09-30
FKKFY,2023-03-31
SVAD,2014-09-30
688521.SS,2023-09-30
MONOY,2022-12-31
BLMH.CN,2022-06-30
BFRI,2023-09-30
0QV2.L,2023-09-30
NECLIFE.NS,2023-06-30
SKIN.SW,2020-12-31
INDOCO.NS,2023-09-30
CONFIPET.NS,2023-06-30
IOACW,2023-09-30
CYAP,2023-07-31
YNVYF,2022-09-30
000920.SZ,2023-09-30
PLBC,2023-09-30
AEFES.IS,2023-06-30
SGQ.TO,2023-03-31
APE,2023-09-30
002688.SZ,2023-09-30
SBOK.ST,2023-09-30
7245.T,2023-09-30
OPM.WA,2023-09-30
8112.TW,2023-09-30
000700.SZ,2023-09-30
603105.SS,2023-09-30
ADVANC-R.BK,2023-09-30
YRI.TO,2022-12-31
KWIK,2023-09-30
5257.KL,2023-03-31
0ICI.L,2023-06-30
002185.SZ,2023-09-30
000516.SZ,2023-09-30
MLR,2023-09-30
7512.T,2023-08-31
001979.SZ,2023-09-30
2784.T,2023-06-30
5706.TW,2023-09-30
SFL,2023-09-30
3397.T,2023-09-30
COH.PA,2022-12-31
1575.HK,2022-12-31
001231.SZ,2023-03-31
BIKE.JK,2023-09-30
2537.TW,2023-09-30
APXTU,2021-06-30
NGHT.L,2023-06-30
EQRXW,2023-09-30
DTD2.DE,2023-06-30
EKF.L,2022-12-31
4386.T,2023-06-30
4FY.F,2023-03-31
PBHG,2007-03-31
VILN.SW,2022-12-31
0R3E.L,2023-09-24
SUMO.L,2020-12-31
IRLAB-A.ST,2023-09-30
GTGEF,2023-03-31
2892.TW,2023-06-30
NESR,2021-09-30
KZG.L,2022-06-30
1930.T,2023-09-30
GBRGU,2023-03-31
JHG,2023-09-30
4739.TW,2023-09-30
CBLEQ,2021-09-30
CULTF,2023-03-31
7819.T,2022-09-30
BMXC,2018-02-28
8381.T,2023-06-30
3014.TW,2023-09-30
2737.T,2023-06-30
ANY,2023-09-30
SMBZF,2019-03-31
001290.KS,2023-03-31
BBY,2023-10-31
POROF,2023-03-31
CNM,2023-07-30
SPG,2023-09-30
SYNA,2023-09-30
ADTN,2023-09-30
0553.HK,2023-09-30
3709.HK,2022-12-31
1496.HK,2023-03-31
ONYXW,2023-09-30
MTSA3.SA,2023-09-30
EGFEY,2023-09-30
0138.HK,2022-12-31
PREMIERPOL.NS,2023-03-31
AUSA.CN,2022-03-31
ARAT,2023-07-31
DCOP.V,2023-04-30
PLBL.NE,2023-03-31
GTN.WA,2023-09-30
TSL.L,2022-06-30
FTV,2023-09-29
AZGFF,2011-09-30
BLG.AX,2023-06-30
DMRC,2023-09-30
GOLD.JK,2023-06-30
LII,2023-09-30
TATE.L,2023-03-31
STAR.NS,2023-06-30
600588.SS,2023-09-30
6070.SR,2023-09-30
NNH.ST,2023-06-30
601231.SS,2023-09-30
3175.T,2023-06-30
VBNK.TO,2023-07-31
CLV.AX,2023-07-31
1418.TW,2023-09-30
300168.SZ,2023-09-30
IRI.AX,2023-06-30
CUBEXTUB.NS,2023-06-30
LCHTF,2023-06-30
688425.SS,2023-09-30
603871.SS,2023-09-30
ABV.AX,2023-06-30
688093.SS,2023-09-30
DBMM,2023-08-31
HOKI.JK,2023-09-30
ASNS,2023-09-30
SQFTW,2023-09-30
0KXA.L,2023-09-30
IOD.AX,2023-06-30
0KNY.L,2023-09-30
PIRS,2023-09-30
MBR.WA,2023-09-30
TALBROAUTO.NS,2023-03-31
600207.SS,2023-09-30
NNOMF,2023-06-30
RPMT,2023-09-30
DUK-PA,2023-09-30
CLAV.ST,2023-09-30
VMG.AX,2023-06-30
000676.SZ,2023-09-30
6188.HK,2022-12-31
OTRA,2022-03-31
CARS.JK,2023-09-30
BLCO.TO,2023-06-30
BOZTY,2023-09-30
300542.SZ,2023-09-30
AFACW,2022-06-30
THG.BK,2023-09-30
RAW.DE,2023-09-30
6997.T,2023-06-30
600248.SS,2023-09-30
BRE.MI,2023-06-30
AOMR,2023-09-30
300389.SZ,2023-06-30
ABC.AX,2022-12-31
BUX.AX,2023-06-30
APRAF,2023-03-31
A26.SI,2021-12-31
9381.T,2023-08-31
SFN.JO,2023-06-30
CBHD.DE,2023-09-30
LV2B.DE,2022-08-31
1413.T,2021-12-31
XELB,2023-09-30
0LF8.L,2023-07-31
BHLB,2023-06-30
603583.SS,2023-09-30
GHUS-B.ST,2023-09-30
ALLIGO-B.ST,2023-09-30
AMD.NE,2023-06-30
3010.TW,2023-09-30
PPPM.BK,2023-09-30
BAC.SW,2023-09-30
2330.HK,2022-12-31
BRAM.JK,2023-09-30
ERCG.DE,2023-09-30
0817.HK,2022-12-31
KLS.TO,2023-09-30
ARV.NZ,2023-03-31
OCA.AX,2023-03-31
308170.KS,2023-09-30
002919.SZ,2023-09-30
OSTKO,2022-06-30
0SOM.L,2023-09-30
ARL.DE,2022-12-31
TTNM.TO,2023-09-30
NAUKRI.NS,2023-03-31
GMA.AX,2021-12-31
GGE.AX,2023-06-30
0QKA.L,2023-06-30
LBWR,2009-03-31
TOASO.IS,2023-09-30
000010.SZ,2023-09-30
SSTT,2017-06-30
EMR.AX,2023-06-30
5706.T,2023-06-30
DDD.BK,2023-09-30
ALFEN.AS,2022-12-31
300387.SZ,2023-03-31
SRNE,2023-06-30
001269.SZ,2023-03-31
TMPOW,2023-03-31
ARRY,2023-06-30
HSPOW,2023-06-30
FESA4.SA,2023-09-30
ADH.AX,2023-06-30
ORHB,2018-06-30
TIIL.NS,2023-06-30
2199.HK,2023-03-31
CAPLI.PA,2021-03-31
PCCTU,2023-09-30
AVRI,2009-06-30
REY.AX,2023-06-30
TRTK,2022-12-31
BZT.L,2022-12-31
QUIK,2023-07-02
GPN,2023-06-30
MLSS,2023-09-30
600211.SS,2023-09-30
CSL,2023-09-30
ENB,2023-09-30
600218.SS,2023-09-30
PON1V.HE,2023-09-30
BMNR,2023-05-31
NBA.LS,2022-12-31
8168.HK,2022-09-30
9793.T,2023-08-31
TBR.V,2023-06-30
014440.KS,2023-06-30
BAMM.CN,2023-07-31
JET2.L,2023-03-31
CNGLU,2023-09-30
ONVC,2023-06-30
COIN,2023-09-30
2022.HK,2022-12-31
688555.SS,2022-09-30
PRTC.TA,2023-06-30
ATLPF,2023-06-30
1260.HK,2023-03-31
8259.HK,2019-12-31
FBRT.TA,2023-03-31
CLVR,2023-09-30
8368.HK,2022-12-31
PRFN.ME,2022-12-31
1516.TW,2023-09-30
002284.SZ,2023-09-30
CYT,2023-09-30
600075.SS,2023-09-30
BCYP,2021-06-30
CTAQ,2022-09-30
COMSP,2022-09-30
TON.AX,2022-12-31
603303.SS,2023-09-30
LESL,2023-09-30
KBTK.ME,2020-12-31
URXZF,2023-06-30
NETC,2023-09-30
TIPT,2023-09-30
MER.SW,2022-12-31
002766.SZ,2023-09-30
VCM.TO,2023-09-30
PHYT-UN,2023-09-30
ARGNF,2022-12-31
PLAY.CN,2023-06-30
0211.HK,2023-03-31
TMBR,2023-06-30
014790.KS,2023-06-30
4323.T,2023-09-30
6351.T,2023-06-30
NEOM,2015-09-30
SMTEF,2023-03-31
NOS.LS,2023-09-30
BCE-PA.TO,2023-06-30
SOY.TO,2023-09-30
MSDA,2022-12-31
002449.SZ,2023-09-30
6268.T,2023-09-30
FTAI,2023-09-30
603030.SS,2023-09-30
600381.SS,2023-09-30
TBS.JO,2022-12-31
PGRW,2022-09-30
NKNC.ME,2021-06-30
DWIN-UN,2022-06-30
ARE.AX,2023-06-30
QYOU.V,2023-03-31
NOFI.OL,2021-03-31
YUKEN.NS,2023-06-30
HLMNY,2023-03-31
8260.T,2023-08-31
ANDREWYU.NS,2023-06-30
MDMP,2017-12-31
9535.T,2023-09-30
002785.KS,2023-06-30
GH,2023-09-30
1145.HK,2021-12-31
CBOX.L,2023-03-31
603121.SS,2023-09-30
300347.SZ,2023-09-30
4362.T,2023-09-30
AMNP,2013-07-31
AAREYDRUGS.NS,2023-06-30
LITI.ST,2023-09-30
KNT.TO,2023-06-30
ADTH,2023-09-30
BSA.AX,2023-06-30
600890.SS,2022-03-31
MRU.TO,2023-06-30
RGCO,2023-06-30
MANH,2023-09-30
ERNA,2023-09-30
6548.TWO,2023-09-30
DHBCU,2022-09-30
9990.HK,2022-12-31
VKIN,2023-03-31
ALECO.PA,2022-09-30
JLP.L,2023-06-30
ALV.DE,2022-12-31
HNVR,2023-09-30
ALMA.CN,2023-08-31
603236.SS,2023-09-30
2013.HK,2022-12-31
1370.HK,2022-12-31
0G1T.L,2023-03-31
MALT.PA,2023-06-30
ESVNF,2023-01-31
OCC.BK,2023-09-30
SMOP.OL,2023-09-30
GTBO.JK,2023-09-30
PCRCF,2022-12-31
FGIWW,2023-09-30
GRYN,2022-01-31
ITOX,2023-09-30
0685.HK,2023-06-30
8015.T,2023-09-30
4641.T,2022-12-31
ACAQ,2023-09-30
CSIOY,2023-06-30
ARBU,2007-09-30
SWET,2022-09-30
0643.HK,2022-12-31
6715.TW,2023-09-30
KMX,2023-08-31
NAVKARCORP.NS,2023-06-30
NRC.OL,2023-09-30
MSF.BR,2023-06-30
HWKN,2023-07-02
HOFT,2023-07-30
600703.SS,2023-09-30
603708.SS,2023-09-30
0LJ9.L,2023-09-30
TC1.DE,2021-09-30
SPM.DE,2022-12-31
FMM-B.ST,2023-09-30
4007.SR,2023-09-30
AG1.DE,2022-12-31
BBCA.JK,2023-09-30
TAEE3.SA,2023-09-30
AO1.AX,2023-06-30
TFG.BK,2023-09-30
8065.HK,2023-06-30
RRIF,2021-09-30
SPG.TO,2023-09-30
9722.T,2022-12-31
1162.HK,2023-03-31
SBIGW,2023-09-30
KBCA.BR,2023-06-30
002891.SZ,2023-09-30
5288.T,2023-06-30
603266.SS,2023-09-30
600833.SS,2023-09-30
BWY.L,2023-07-31
NFTN,2023-04-30
KOMPL.OL,2023-09-30
600686.SS,2023-09-30
600774.SS,2023-09-30
UELMO,2023-09-30
6121.T,2023-06-30
YOSH,2023-09-30
AIC,2023-06-30
THM.V,2023-06-30
ONTEX.BR,2022-12-31
CIBH,2022-12-31
FISB,2022-12-31
300307.SZ,2023-03-31
SILV,2023-09-30
ZIVO,2023-09-30
INTEU,2023-09-30
EMDV.TA,2023-06-30
BRI.BK,2023-09-30
300870.SZ,2023-03-31
EMGDF,2023-03-31
AOREF,2009-06-30
VGUARD.NS,2023-09-30
